event_date,event_name,user_id,session_id,device_category,country,page_location,engagement_time_msec,item_revenue,traffic_source
20240102,click,66782,786133,desktop,Australia,/about,20923,373.41,paid
20240102,add_to_cart,44229,159668,desktop,Australia,/product,22151,356.39,referral
20240102,page_view,63444,454100,mobile,India,/contact,32801,329.05,paid
20240102,scroll,45036,826610,tablet,Australia,/contact,24380,451.89,paid
20240102,add_to_cart,49322,739375,tablet,Australia,/contact,20474,304.94,paid
20240102,page_view,37167,481595,desktop,UK,/home,42036,7.25,paid
20240102,add_to_cart,61667,716963,tablet,Australia,/product,26768,309.03,paid
20240102,scroll,93337,191634,mobile,USA,/home,1300,306.28,organic
20240102,session_start,61468,768942,tablet,Australia,/product,23873,34.82,organic
20240102,scroll,82894,209119,desktop,USA,/about,18132,213.86,paid
20240102,scroll,63084,769120,mobile,Australia,/checkout,221,325.55,referral
20240102,add_to_cart,73138,433935,mobile,USA,/product,4470,352.25,direct
20240102,purchase,32588,444302,mobile,Australia,/home,42019,446.52,direct
20240102,click,72901,533525,desktop,USA,/home,3915,420.69,referral
20240102,click,27671,129715,desktop,Australia,/home,37275,58.28,organic
20240102,session_start,93038,318400,tablet,India,/checkout,47621,304.39,direct
20240102,session_start,41645,601328,desktop,UK,/product,17836,298.24,referral
20240102,click,17637,450404,mobile,UK,/product,21706,151.87,paid
20240102,purchase,10660,759012,desktop,UK,/product,787,92.05,referral
20240102,click,16922,912729,desktop,UK,/product,27005,99.75,paid
20240102,purchase,54721,329030,tablet,India,/contact,13656,88.77,paid
20240102,session_start,67256,507244,mobile,India,/contact,13544,403.13,paid
20240102,page_view,79506,244875,tablet,Australia,/home,47874,74.2,paid
20240102,add_to_cart,78943,368451,tablet,India,/contact,14203,132.2,referral
20240102,session_start,37843,524541,tablet,UK,/product,37304,108.89,direct
20240102,session_start,19046,420760,mobile,Canada,/product,121,356.43,direct
20240102,scroll,99336,744116,tablet,Australia,/contact,16073,79.2,paid
20240102,scroll,73985,840158,mobile,USA,/about,40185,12.03,paid
20240102,scroll,90083,560287,tablet,UK,/home,18488,187.11,direct
20240102,add_to_cart,40346,246004,tablet,UK,/checkout,6812,152.55,referral
20240102,scroll,98284,508965,mobile,UK,/home,12244,198.85,direct
20240102,purchase,63526,370871,desktop,India,/home,28562,376.91,paid
20240102,click,83143,286478,tablet,USA,/home,33837,6.18,direct
20240102,page_view,46787,641620,desktop,Australia,/contact,3878,18.85,paid
20240102,session_start,43583,588286,tablet,UK,/home,30784,127.82,referral
20240102,purchase,22563,504050,desktop,USA,/product,8636,444.6,organic
20240102,page_view,56060,251397,desktop,Canada,/home,26405,84.54,paid
20240102,purchase,43690,764573,desktop,India,/product,49152,498.52,direct
20240102,purchase,24925,614507,desktop,UK,/contact,24561,402.85,organic
20240102,session_start,96787,616529,desktop,USA,/contact,3431,228.07,direct
20240102,click,93184,232475,mobile,USA,/home,4395,373.93,direct
20240102,scroll,30108,419115,desktop,UK,/product,22927,259.41,direct
20240102,add_to_cart,86515,873559,mobile,USA,/product,16062,283.0,organic
20240102,click,78258,547246,tablet,USA,/product,44667,290.39,paid
20240102,add_to_cart,15355,697330,mobile,Australia,/product,19791,324.36,organic
20240102,session_start,56069,195195,desktop,India,/checkout,15173,30.38,organic
20240102,session_start,64471,762951,mobile,Australia,/contact,49791,308.25,organic
20240102,session_start,42705,489288,desktop,India,/product,48099,358.47,referral
20240102,page_view,53909,899428,mobile,India,/checkout,10585,155.36,referral
20240102,add_to_cart,98606,938917,tablet,Australia,/checkout,43120,489.29,organic
20240102,click,63739,147830,desktop,UK,/contact,13365,72.22,organic
20240102,click,86820,134370,desktop,USA,/about,1588,455.22,paid
20240102,purchase,97273,944004,mobile,Canada,/home,33153,338.22,referral
20240102,purchase,33241,572224,mobile,Australia,/contact,5833,332.16,paid
20240102,purchase,37414,915530,mobile,Australia,/about,48148,438.01,direct
20240102,session_start,60818,816921,mobile,UK,/home,16596,415.86,direct
20240102,click,30895,364340,mobile,USA,/home,37301,172.72,direct
20240102,add_to_cart,72409,766451,desktop,Australia,/home,7026,352.68,referral
20240102,session_start,65324,311648,tablet,Canada,/checkout,43866,25.3,direct
20240102,page_view,76920,820614,mobile,USA,/product,26175,232.01,referral
20240102,purchase,63555,411406,desktop,Australia,/home,1663,468.89,referral
20240102,session_start,75453,761383,tablet,Australia,/product,15927,137.04,paid
20240102,session_start,32689,120543,tablet,India,/home,46567,24.99,direct
20240102,page_view,74356,553245,mobile,India,/checkout,13991,291.47,paid
20240102,scroll,18252,587129,desktop,Australia,/home,25032,177.55,direct
20240102,click,40844,988603,desktop,UK,/contact,39557,189.84,organic
20240102,add_to_cart,33365,271481,desktop,India,/about,21038,291.23,paid
20240102,scroll,16026,694828,desktop,Australia,/home,8762,310.79,referral
20240102,purchase,38523,241035,desktop,USA,/about,19398,218.66,paid
20240102,session_start,20482,769156,tablet,Canada,/about,35854,253.77,direct
20240102,page_view,58888,665260,tablet,India,/checkout,15686,496.63,referral
20240102,page_view,60110,172613,tablet,Australia,/about,14126,478.57,referral
20240102,click,10493,719672,desktop,India,/checkout,35488,353.66,referral
20240102,scroll,66194,702350,tablet,USA,/home,11554,80.74,direct
20240102,click,92001,365405,tablet,UK,/product,9433,179.98,organic
20240102,session_start,49767,379190,mobile,Australia,/checkout,37271,441.54,organic
20240102,click,39550,899829,tablet,USA,/about,21143,211.78,paid
20240102,add_to_cart,23833,553652,mobile,Canada,/about,17522,477.68,referral
20240102,page_view,12970,977237,desktop,Australia,/home,23051,244.15,direct
20240102,page_view,92681,387901,desktop,Canada,/checkout,28543,430.88,paid
20240102,purchase,59177,770659,desktop,UK,/home,11842,17.69,direct
20240102,purchase,77342,355456,desktop,Australia,/checkout,29891,217.08,paid
20240102,session_start,81200,757262,tablet,Australia,/product,16538,350.13,paid
20240102,add_to_cart,71501,481003,mobile,USA,/contact,25977,431.78,direct
20240102,scroll,38900,870376,desktop,India,/home,45568,304.82,direct
20240102,click,24126,666687,desktop,Australia,/about,40280,86.63,organic
20240102,session_start,80690,672618,mobile,UK,/home,12203,442.9,direct
20240102,purchase,97744,876343,mobile,Australia,/checkout,39993,287.41,paid
20240102,click,89303,234918,mobile,Australia,/home,3567,54.01,referral
20240102,purchase,95579,767719,mobile,Australia,/product,1594,231.92,direct
20240102,click,57994,280448,mobile,Australia,/checkout,37001,349.47,direct
20240102,scroll,77061,692344,tablet,UK,/about,3803,225.51,referral
20240102,session_start,26978,140832,mobile,USA,/about,21349,435.4,organic
20240102,click,66344,251170,tablet,India,/checkout,48367,211.85,referral
20240102,add_to_cart,56648,741383,mobile,UK,/product,49434,291.73,referral
20240102,page_view,11055,729275,mobile,UK,/home,34104,105.59,direct
20240102,add_to_cart,85582,805322,desktop,Canada,/contact,28897,256.34,organic
20240102,add_to_cart,91214,450816,desktop,India,/about,12527,111.43,organic
20240102,page_view,54876,922317,desktop,USA,/product,41680,112.59,referral
20240102,add_to_cart,48725,121157,desktop,USA,/product,48706,139.95,paid
20240102,click,15255,541588,desktop,Canada,/product,30258,22.1,paid
20240102,click,84947,119674,desktop,Canada,/home,36995,81.65,paid
20240102,click,63380,656645,mobile,UK,/product,334,212.18,direct
20240102,page_view,63333,374722,mobile,USA,/product,172,65.53,direct
20240102,add_to_cart,52459,310121,desktop,USA,/checkout,29243,66.69,paid
20240102,page_view,46163,530645,desktop,USA,/checkout,22251,483.97,referral
20240102,click,43971,540087,desktop,UK,/product,1889,213.55,direct
20240102,add_to_cart,75149,579742,mobile,USA,/product,41727,201.87,organic
20240102,add_to_cart,94730,780859,desktop,Australia,/checkout,36891,133.87,referral
20240102,purchase,29476,807564,desktop,Canada,/home,12104,256.22,paid
20240102,purchase,78580,816300,mobile,Canada,/checkout,10631,298.03,direct
20240102,scroll,96593,585731,mobile,Canada,/checkout,31448,209.09,direct
20240102,session_start,79050,317443,tablet,Canada,/checkout,47112,196.9,organic
20240102,purchase,85526,727517,desktop,Australia,/checkout,11651,350.21,paid
20240102,page_view,17507,243274,mobile,India,/contact,35128,474.89,paid
20240102,purchase,80393,594166,tablet,USA,/about,37130,438.91,direct
20240102,scroll,22118,486125,mobile,Canada,/home,31892,59.31,paid
20240102,add_to_cart,60529,619071,tablet,USA,/home,7488,326.15,organic
20240102,scroll,78682,322274,tablet,USA,/product,39802,3.52,referral
20240102,add_to_cart,64176,250362,desktop,Australia,/contact,40324,316.55,paid
20240102,add_to_cart,14414,923509,desktop,USA,/product,47059,232.18,organic
20240102,session_start,93030,355672,tablet,Canada,/home,25644,245.56,direct
20240102,purchase,95973,739424,desktop,USA,/home,43087,294.01,referral
20240102,page_view,72137,250468,mobile,Australia,/product,41238,371.33,organic
20240102,page_view,13937,554064,mobile,Canada,/about,22798,364.73,referral
20240102,click,46731,838848,tablet,Australia,/product,38985,22.24,referral
20240102,add_to_cart,96862,160530,tablet,UK,/about,2151,368.25,direct
20240102,page_view,48665,295346,mobile,India,/about,20915,414.91,direct
20240102,session_start,84510,742467,mobile,USA,/checkout,47147,34.09,organic
20240102,add_to_cart,27500,127122,tablet,USA,/home,44595,161.47,organic
20240102,session_start,11750,915813,mobile,USA,/checkout,35808,396.03,organic
20240102,page_view,75018,276507,mobile,UK,/home,11109,246.55,referral
20240102,page_view,14027,467758,tablet,India,/checkout,3728,347.45,direct
20240102,click,15745,778627,desktop,Australia,/about,40502,251.16,referral
20240102,page_view,71731,737559,mobile,UK,/checkout,38331,489.11,paid
20240102,add_to_cart,96984,613888,desktop,UK,/contact,42291,468.1,direct
20240102,add_to_cart,38451,293050,desktop,Canada,/checkout,36566,140.57,organic
20240102,add_to_cart,81474,762448,mobile,UK,/checkout,34827,192.94,referral
20240102,click,71536,721642,desktop,UK,/checkout,34394,215.67,direct
20240102,click,22150,489872,tablet,USA,/contact,43237,52.1,organic
20240102,page_view,23406,637110,mobile,Canada,/home,24323,202.04,organic
20240102,scroll,29781,805576,mobile,Australia,/checkout,27748,387.42,paid
20240102,scroll,67417,820622,desktop,India,/home,30804,423.45,direct
20240102,click,28325,551127,mobile,Australia,/product,7029,443.07,organic
20240102,page_view,78684,232508,mobile,Canada,/about,3619,7.28,referral
20240102,scroll,83469,555070,desktop,USA,/product,18179,394.4,direct
20240102,page_view,19436,473345,desktop,India,/contact,22380,251.31,paid
20240102,page_view,27669,913713,mobile,Australia,/contact,24474,103.08,organic
20240102,page_view,82010,450161,mobile,India,/home,46939,249.37,organic
20240102,purchase,86764,458149,tablet,India,/home,45179,422.13,direct
20240102,add_to_cart,11843,184403,tablet,India,/checkout,476,217.12,direct
20240102,page_view,75609,468167,mobile,UK,/product,878,495.23,direct
20240102,purchase,60812,285024,mobile,Canada,/home,38143,308.34,paid
20240102,click,26059,122766,tablet,Canada,/home,36211,244.88,referral
20240102,scroll,96269,850633,desktop,USA,/home,14528,147.44,paid
20240102,add_to_cart,50768,514429,mobile,Australia,/about,22476,5.53,organic
20240102,scroll,35395,456035,tablet,USA,/home,3695,305.27,direct
20240102,add_to_cart,30202,948671,tablet,Australia,/about,14161,288.75,referral
20240102,scroll,23273,253609,mobile,India,/contact,14556,258.41,paid
20240102,add_to_cart,58889,496010,mobile,Australia,/checkout,18983,268.85,direct
20240102,scroll,83048,552420,tablet,Australia,/product,47805,421.76,direct
20240102,scroll,98810,865192,mobile,India,/home,13287,158.43,paid
20240102,scroll,55510,263396,desktop,USA,/about,17070,275.13,referral
20240102,scroll,97945,156764,mobile,Australia,/home,7589,339.97,direct
20240102,click,80649,655146,tablet,USA,/home,32277,104.91,organic
20240102,page_view,12881,142850,tablet,USA,/about,31526,462.41,organic
20240102,session_start,55913,751459,mobile,Canada,/home,6844,368.56,direct
20240102,purchase,94785,445161,tablet,India,/product,8901,26.65,paid
20240102,session_start,75037,937222,desktop,India,/contact,10792,432.55,referral
20240102,session_start,72457,443264,mobile,UK,/checkout,18967,464.94,direct
20240102,add_to_cart,45343,896282,mobile,USA,/home,46786,396.84,organic
20240102,page_view,72389,846597,tablet,UK,/about,31326,213.11,referral
20240102,add_to_cart,88250,468903,desktop,India,/product,40352,497.19,referral
20240102,page_view,18656,602704,mobile,India,/home,15923,62.22,direct
20240102,page_view,15741,801335,tablet,UK,/contact,26027,268.3,paid
20240102,scroll,26661,296582,mobile,India,/contact,208,85.2,paid
20240102,click,38690,952128,desktop,India,/about,25201,219.67,paid
20240102,scroll,42833,781192,tablet,Canada,/home,1598,463.71,referral
20240102,click,81240,327818,mobile,Australia,/home,42009,397.13,paid
20240102,add_to_cart,87711,712114,tablet,Canada,/home,31211,391.04,organic
20240102,click,67141,255958,tablet,Australia,/contact,47876,176.93,direct
20240102,add_to_cart,88232,853290,desktop,Canada,/home,21431,467.14,organic
20240102,session_start,49023,763778,desktop,Canada,/home,43454,184.13,paid
20240102,session_start,50209,747440,mobile,USA,/home,37785,19.99,direct
20240102,click,96612,631369,tablet,UK,/home,48873,318.9,direct
20240102,click,90522,464860,tablet,Canada,/about,7528,181.32,paid
20240102,add_to_cart,24440,765474,tablet,USA,/contact,23345,76.86,direct
20240102,scroll,17960,873205,mobile,Canada,/checkout,29681,467.33,paid
20240102,add_to_cart,32462,380866,desktop,UK,/about,33925,318.62,direct
20240102,scroll,27821,449652,desktop,USA,/home,22796,470.26,paid
20240102,session_start,67772,117985,tablet,Australia,/checkout,17852,291.49,organic
20240102,page_view,37258,499104,mobile,UK,/product,24586,31.93,direct
20240102,click,98952,590899,tablet,India,/checkout,31989,14.97,referral
20240102,scroll,72524,482378,desktop,USA,/about,14967,450.28,organic
20240102,add_to_cart,32115,339990,tablet,India,/contact,42731,19.36,referral
20240102,session_start,56433,970277,tablet,USA,/about,15705,307.59,organic
20240102,scroll,98267,774659,tablet,Australia,/contact,32184,148.99,organic
20240102,add_to_cart,98321,206747,desktop,USA,/contact,25603,343.83,organic
20240102,click,89364,122036,mobile,Canada,/contact,3725,142.36,referral
20240102,click,80077,356306,tablet,India,/product,47893,18.61,organic
20240102,purchase,50644,840781,desktop,India,/checkout,21684,365.42,direct
20240102,page_view,72643,653634,tablet,USA,/about,41764,155.45,direct
20240102,purchase,23311,475651,mobile,Canada,/about,12121,275.4,direct
20240102,session_start,40531,388835,tablet,Canada,/contact,20167,386.93,organic
20240102,scroll,24588,729866,mobile,USA,/product,16972,351.41,paid
20240102,session_start,59416,380130,desktop,UK,/product,11398,174.29,paid
20240102,add_to_cart,22380,783206,mobile,Australia,/home,23945,373.91,direct
20240102,click,52645,936097,mobile,USA,/product,43149,462.84,organic
20240102,purchase,27818,737696,desktop,Canada,/contact,8461,304.99,referral
20240102,purchase,40857,796761,mobile,Australia,/contact,45076,351.75,referral
20240102,purchase,31711,173728,mobile,USA,/checkout,7250,432.95,direct
20240102,session_start,15097,598021,desktop,Australia,/contact,42652,421.82,organic
20240102,click,38393,674342,mobile,UK,/checkout,46023,175.8,referral
20240102,scroll,32076,269559,mobile,Canada,/product,41625,495.85,referral
20240102,add_to_cart,94274,502628,tablet,UK,/home,42477,14.28,referral
20240102,scroll,67609,705787,mobile,UK,/about,40223,493.35,paid
20240102,session_start,39317,806833,mobile,Canada,/contact,28043,123.0,paid
20240102,add_to_cart,68480,985591,mobile,UK,/product,25060,220.22,referral
20240102,purchase,17044,166553,desktop,USA,/contact,47067,441.84,organic
20240102,page_view,81033,629567,mobile,USA,/checkout,10937,122.16,referral
20240102,session_start,65486,369856,desktop,Australia,/product,19619,112.39,referral
20240102,session_start,65162,377961,desktop,USA,/about,20660,321.55,paid
20240102,click,89287,809192,mobile,USA,/checkout,23407,352.73,organic
20240102,scroll,39882,455760,mobile,Australia,/product,16463,3.74,direct
20240102,session_start,64078,499840,mobile,India,/about,19740,225.22,organic
20240102,session_start,68734,522342,mobile,Canada,/checkout,31280,244.55,organic
20240102,purchase,53826,704955,mobile,USA,/about,23996,135.92,paid
20240102,purchase,97985,792822,mobile,Australia,/product,41297,273.05,organic
20240102,add_to_cart,54028,814036,mobile,UK,/checkout,49105,77.29,paid
20240102,page_view,61331,802175,desktop,UK,/home,48714,161.8,organic
20240102,click,42543,858315,tablet,USA,/contact,11732,356.62,paid
20240102,page_view,39362,844271,desktop,Canada,/home,22926,436.89,organic
20240102,add_to_cart,37315,912525,mobile,Australia,/about,21316,294.69,organic
20240102,purchase,37746,735318,tablet,Australia,/product,10224,37.42,organic
20240102,scroll,20057,741673,tablet,Australia,/contact,27837,339.37,organic
20240102,purchase,52915,263597,mobile,Australia,/product,30235,448.8,direct
20240102,click,31061,129030,mobile,Australia,/about,2676,252.16,direct
20240102,purchase,61370,144067,desktop,Canada,/product,34939,246.85,paid
20240102,click,44157,608961,tablet,Australia,/checkout,19613,495.71,direct
20240102,click,21322,962865,tablet,Canada,/checkout,43571,318.15,referral
20240102,click,79812,913071,mobile,Canada,/about,44109,403.01,direct
20240102,add_to_cart,87842,496008,mobile,Canada,/product,4384,323.25,paid
20240102,click,44017,624708,tablet,UK,/about,36403,110.46,referral
20240102,click,66792,587976,tablet,India,/contact,39233,142.04,direct
20240102,scroll,37742,119198,mobile,USA,/product,16383,332.85,referral
20240102,page_view,74808,801565,mobile,UK,/checkout,15398,228.04,referral
20240102,session_start,27629,182951,mobile,India,/home,452,202.17,referral
20240102,page_view,18245,861303,desktop,UK,/checkout,3222,11.23,paid
20240102,click,53870,904307,desktop,Canada,/product,5307,442.18,direct
20240102,scroll,74829,170511,mobile,Canada,/product,31041,442.25,paid
20240102,purchase,20588,716285,desktop,Australia,/product,47691,230.49,paid
20240102,scroll,10442,383475,tablet,Canada,/product,18515,350.37,direct
20240102,click,87339,379037,tablet,UK,/contact,35794,88.91,paid
20240102,scroll,50721,295985,mobile,USA,/home,38693,251.91,organic
20240102,scroll,47145,118243,tablet,Canada,/checkout,4144,219.43,direct
20240102,click,20599,639823,tablet,India,/contact,45256,328.31,organic
20240102,add_to_cart,82594,556419,tablet,UK,/about,37488,234.82,direct
20240102,scroll,92742,953826,tablet,India,/product,1270,249.22,direct
20240102,session_start,87430,780849,tablet,Australia,/checkout,15605,147.86,paid
20240102,session_start,12939,441358,desktop,Australia,/about,5740,24.21,paid
20240102,scroll,32149,986801,desktop,USA,/home,37785,458.51,paid
20240102,add_to_cart,76567,736983,mobile,UK,/checkout,21729,6.12,referral
20240102,purchase,20208,315958,tablet,USA,/contact,11925,140.66,direct
20240102,click,76098,375490,desktop,India,/about,26281,223.81,referral
20240102,session_start,59492,803365,desktop,USA,/checkout,40174,159.55,paid
20240102,purchase,30951,326073,desktop,India,/contact,47130,275.96,organic
20240102,scroll,58920,746868,tablet,USA,/product,11225,230.81,organic
20240102,purchase,56766,437468,desktop,Australia,/checkout,5901,127.74,direct
20240102,page_view,67014,787703,mobile,UK,/product,48366,44.01,referral
20240102,session_start,38351,343470,mobile,USA,/about,24747,68.77,direct
20240102,scroll,94216,464890,tablet,India,/about,2392,243.16,paid
20240102,click,59386,174783,mobile,UK,/about,15077,422.97,referral
20240102,add_to_cart,97122,539179,desktop,Australia,/product,42293,50.32,organic
20240102,scroll,19308,791332,tablet,Australia,/product,49445,338.6,paid
20240102,click,69252,379103,mobile,Canada,/contact,29309,396.05,paid
20240102,add_to_cart,85145,608102,tablet,UK,/checkout,45487,138.39,paid
20240102,add_to_cart,93211,451487,desktop,USA,/contact,28258,334.12,referral
20240102,scroll,38064,265205,mobile,Australia,/product,29064,343.33,paid
20240102,purchase,63879,320826,desktop,USA,/checkout,24711,353.9,organic
20240102,purchase,18720,151150,mobile,USA,/about,46707,445.4,paid
20240102,add_to_cart,52940,383878,tablet,India,/contact,5297,199.26,referral
20240102,purchase,89993,641688,mobile,USA,/contact,32677,121.84,referral
20240102,page_view,78475,251074,mobile,Canada,/contact,23672,271.92,organic
20240102,add_to_cart,57113,984761,mobile,UK,/product,14058,31.27,referral
20240102,add_to_cart,58926,486582,tablet,UK,/checkout,41304,166.96,organic
20240102,click,48203,722041,mobile,India,/about,3566,441.61,direct
20240102,purchase,98901,324540,desktop,Canada,/product,12059,266.03,paid
20240102,add_to_cart,15392,614497,tablet,Canada,/about,48911,218.34,direct
20240102,page_view,35905,471007,tablet,UK,/home,38080,132.84,direct
20240102,click,83508,786235,desktop,Canada,/home,6045,125.19,direct
20240102,scroll,60385,256118,tablet,Australia,/about,32136,118.31,organic
20240102,add_to_cart,40653,254736,mobile,USA,/home,21979,414.62,paid
20240102,page_view,94720,517669,tablet,USA,/checkout,6419,492.51,direct
20240102,session_start,24799,629034,desktop,UK,/checkout,45345,267.4,organic
20240102,page_view,70103,320581,tablet,UK,/product,27530,39.92,referral
20240102,page_view,25052,748053,desktop,Canada,/about,47167,375.52,direct
20240102,click,16044,506433,tablet,India,/product,25891,438.53,organic
20240102,scroll,29871,425328,desktop,UK,/checkout,49867,465.61,organic
20240102,session_start,99303,188898,tablet,UK,/checkout,20647,314.39,organic
20240102,purchase,30234,928267,mobile,UK,/checkout,14759,253.44,organic
20240102,purchase,31381,895565,desktop,Canada,/contact,21758,310.26,paid
20240102,page_view,27274,725633,desktop,Australia,/home,25129,6.48,referral
20240102,click,97840,664821,tablet,UK,/product,44364,327.71,organic
20240102,click,93108,264411,tablet,Australia,/product,34399,354.82,direct
20240102,purchase,59892,390869,tablet,Canada,/checkout,14539,361.02,referral
20240102,session_start,60521,829692,mobile,India,/contact,21045,281.54,paid
20240102,scroll,93920,538596,tablet,USA,/product,49055,350.02,direct
20240102,session_start,93391,541289,desktop,USA,/product,6671,319.42,referral
20240102,add_to_cart,27920,291945,tablet,USA,/contact,34643,57.76,referral
20240102,add_to_cart,26702,317972,mobile,USA,/checkout,49153,449.18,paid
20240102,scroll,11894,227240,tablet,Canada,/contact,7236,311.36,direct
20240102,purchase,40985,272413,tablet,USA,/home,10781,363.9,direct
20240102,scroll,38287,363380,desktop,Canada,/product,47927,171.44,organic
20240102,click,83527,954348,tablet,India,/home,42209,459.62,referral
20240102,add_to_cart,25439,991913,mobile,UK,/product,20190,251.31,direct
20240102,page_view,52235,228357,tablet,UK,/home,5255,339.5,paid
20240102,page_view,37659,376682,tablet,UK,/product,23889,476.09,direct
20240102,purchase,34976,505187,desktop,Canada,/checkout,46421,458.04,organic
20240102,click,92643,601817,tablet,Canada,/about,29663,322.4,referral
20240102,session_start,77865,724109,desktop,Canada,/contact,21830,82.87,organic
20240102,click,78306,576669,desktop,India,/product,13814,475.28,paid
20240102,page_view,66697,662943,tablet,Australia,/contact,29167,492.07,direct
20240102,page_view,80382,832382,desktop,Canada,/product,26813,51.7,organic
20240102,add_to_cart,26651,685072,desktop,Canada,/about,47458,225.15,paid
20240102,click,59044,484691,tablet,UK,/checkout,48159,274.13,paid
20240102,click,24633,268482,tablet,USA,/checkout,16566,46.04,organic
20240102,page_view,89164,453126,mobile,USA,/contact,44440,94.84,paid
20240102,session_start,10569,544518,mobile,India,/about,43639,268.85,direct
20240102,purchase,69900,619328,desktop,USA,/contact,37804,481.54,direct
20240102,purchase,77509,514919,desktop,Australia,/checkout,2174,13.9,direct
20240102,click,43038,930623,tablet,UK,/home,24221,456.22,paid
20240102,purchase,59088,349526,mobile,India,/contact,4574,449.3,paid
20240102,page_view,83177,416256,mobile,USA,/product,42984,428.59,direct
20240102,page_view,84466,111399,tablet,USA,/checkout,48557,188.78,direct
20240102,click,82216,990797,tablet,UK,/product,31212,245.41,referral
20240102,click,76793,112685,tablet,India,/about,32688,201.8,organic
20240102,add_to_cart,83786,449921,tablet,UK,/checkout,8672,473.79,direct
20240102,click,48138,890919,mobile,India,/checkout,736,260.68,paid
20240102,session_start,73310,898450,tablet,USA,/contact,899,40.31,organic
20240102,purchase,38757,763110,tablet,UK,/contact,32793,137.03,paid
20240102,click,80394,543445,mobile,UK,/product,27231,231.02,paid
20240102,scroll,89027,707508,tablet,Australia,/contact,49534,476.78,referral
20240102,add_to_cart,66151,405262,mobile,UK,/home,20793,284.48,direct
20240102,scroll,59272,159615,mobile,India,/checkout,25855,348.04,referral
20240102,page_view,16908,704234,tablet,Australia,/about,33484,44.26,organic
20240102,purchase,20844,352409,tablet,UK,/checkout,2188,438.66,paid
20240102,click,61455,746157,desktop,UK,/product,20357,269.51,paid
20240102,scroll,78447,901537,desktop,Australia,/contact,25704,460.61,direct
20240102,purchase,84527,987996,mobile,USA,/checkout,1144,222.74,paid
20240102,page_view,87108,804875,mobile,UK,/contact,17129,341.54,paid
20240102,session_start,53066,147342,desktop,Canada,/product,17424,235.42,referral
20240102,add_to_cart,50004,474160,mobile,USA,/contact,45397,71.28,direct
20240102,purchase,48333,870893,desktop,UK,/about,29702,136.02,direct
20240102,purchase,93029,283256,tablet,USA,/product,30925,33.63,direct
20240102,session_start,49697,576463,tablet,India,/checkout,49594,220.13,paid
20240102,purchase,27634,946938,tablet,USA,/checkout,1766,324.67,referral
20240102,page_view,34561,911399,mobile,Australia,/about,35332,121.86,organic
20240102,page_view,28033,922455,tablet,UK,/home,137,245.19,paid
20240102,session_start,82887,940720,mobile,USA,/contact,20915,229.49,referral
20240102,add_to_cart,65063,877156,tablet,Canada,/checkout,47676,266.71,organic
20240102,click,35921,224939,mobile,India,/about,43220,92.29,paid
20240102,scroll,29340,987973,mobile,India,/contact,49502,266.99,paid
20240102,click,72781,388766,desktop,USA,/product,21491,182.1,organic
20240102,purchase,24901,669489,desktop,Australia,/about,28092,143.02,paid
20240102,scroll,20638,640638,desktop,India,/product,16747,292.99,paid
20240102,session_start,48596,941252,mobile,USA,/product,23011,74.02,paid
20240102,session_start,96914,935141,desktop,USA,/product,38754,450.33,referral
20240102,add_to_cart,54324,974664,desktop,India,/contact,31606,467.43,referral
20240102,scroll,98356,261961,desktop,USA,/home,26090,330.3,paid
20240102,page_view,42642,241296,mobile,USA,/product,37973,151.58,referral
20240102,scroll,35378,862620,mobile,Canada,/checkout,34489,313.0,paid
20240102,purchase,60867,236537,desktop,USA,/contact,18237,300.76,referral
20240102,page_view,83686,968850,desktop,USA,/contact,25237,195.63,referral
20240102,session_start,52875,197739,mobile,Australia,/product,38376,143.62,referral
20240102,scroll,99595,324552,mobile,India,/checkout,10057,84.23,organic
20240102,click,93729,679502,desktop,Australia,/about,20640,108.69,paid
20240102,add_to_cart,74377,326445,desktop,UK,/contact,5961,326.51,organic
20240102,click,64691,758304,desktop,Australia,/product,44601,442.95,referral
20240102,add_to_cart,74303,124336,mobile,UK,/product,31737,192.48,referral
20240102,purchase,70839,662912,desktop,UK,/home,44316,60.95,paid
20240102,click,59063,951638,mobile,Australia,/home,32858,6.4,direct
20240102,scroll,88343,144764,tablet,Canada,/about,32046,202.95,paid
20240102,scroll,93071,590548,desktop,Australia,/about,37620,116.28,direct
20240102,click,15492,980757,tablet,India,/about,14365,161.28,referral
20240102,scroll,41357,145420,mobile,Australia,/about,28940,120.83,organic
20240102,purchase,81838,582974,tablet,Canada,/product,17529,332.07,paid
20240102,page_view,42314,204381,desktop,Australia,/product,8115,319.26,direct
20240102,purchase,58697,689959,tablet,Canada,/product,33970,456.15,direct
20240102,add_to_cart,80283,731884,tablet,India,/checkout,40171,349.87,direct
20240102,purchase,69567,912879,tablet,USA,/about,25062,82.47,paid
20240102,add_to_cart,57006,235105,mobile,Canada,/checkout,18096,375.8,paid
20240102,scroll,70011,120497,desktop,Canada,/contact,36223,90.63,direct
20240102,page_view,20686,179714,mobile,Canada,/contact,43436,279.3,organic
20240102,scroll,47449,226892,tablet,India,/product,2607,38.54,direct
20240102,session_start,71606,303154,tablet,UK,/contact,18684,23.66,organic
20240102,scroll,28891,864227,mobile,Canada,/product,11064,232.11,paid
20240102,add_to_cart,62115,243954,mobile,India,/about,9098,52.49,paid
20240102,scroll,70719,772305,tablet,USA,/checkout,14922,153.33,paid
20240102,scroll,83030,349720,desktop,Canada,/product,20267,169.42,referral
